dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1995-12-01,26.8,0.18,Abidjan,Côte D'Ivoire,5.63N,3.23W
1996-01-01,27.323,0.212,Abidjan,Côte D'Ivoire,5.63N,3.23W
1996-02-01,28.396,0.145,Abidjan,Côte D'Ivoire,5.63N,3.23W
1996-03-01,28.512,0.133,Abidjan,Côte D'Ivoire,5.63N,3.23W
1996-04-01,28.011999999999997,0.431,Abidjan,Côte D'Ivoire,5.63N,3.23W
1996-05-01,27.533,0.394,Abidjan,Côte D'Ivoire,5.63N,3.23W
1996-06-01,25.906,0.215,Abidjan,Côte D'Ivoire,5.63N,3.23W
1996-07-01,24.866999999999997,0.191,Abidjan,Côte D'Ivoire,5.63N,3.23W
1996-08-01,24.671999999999997,0.525,Abidjan,Côte D'Ivoire,5.63N,3.23W
1996-09-01,24.803,0.263,Abidjan,Côte D'Ivoire,5.63N,3.23W
1996-10-01,25.601,0.257,Abidjan,Côte D'Ivoire,5.63N,3.23W
1996-11-01,26.866,0.293,Abidjan,Côte D'Ivoire,5.63N,3.23W
1996-12-01,26.509,0.257,Abidjan,Côte D'Ivoire,5.63N,3.23W
1997-01-01,27.178,0.2,Abidjan,Côte D'Ivoire,5.63N,3.23W
1997-02-01,28.148000000000003,0.361,Abidjan,Côte D'Ivoire,5.63N,3.23W
1997-03-01,28.313000000000002,0.459,Abidjan,Côte D'Ivoire,5.63N,3.23W
1997-04-01,27.086,0.308,Abidjan,Côte D'Ivoire,5.63N,3.23W
1997-05-01,26.749000000000002,0.234,Abidjan,Côte D'Ivoire,5.63N,3.23W
1997-06-01,25.461,0.434,Abidjan,Côte D'Ivoire,5.63N,3.23W
1997-07-01,24.522,0.333,Abidjan,Côte D'Ivoire,5.63N,3.23W
1997-08-01,24.483,0.579,Abidjan,Côte D'Ivoire,5.63N,3.23W
1997-09-01,25.611,0.365,Abidjan,Côte D'Ivoire,5.63N,3.23W
1997-10-01,26.534,0.277,Abidjan,Côte D'Ivoire,5.63N,3.23W
1997-11-01,27.162,0.193,Abidjan,Côte D'Ivoire,5.63N,3.23W
1997-12-01,27.232,0.118,Abidjan,Côte D'Ivoire,5.63N,3.23W
1998-01-01,27.59,0.309,Abidjan,Côte D'Ivoire,5.63N,3.23W
1998-02-01,29.476999999999997,0.152,Abidjan,Côte D'Ivoire,5.63N,3.23W
1998-03-01,29.923000000000002,0.537,Abidjan,Côte D'Ivoire,5.63N,3.23W
1998-04-01,29.131,0.4270000000000001,Abidjan,Côte D'Ivoire,5.63N,3.23W
1998-05-01,27.856,0.255,Abidjan,Côte D'Ivoire,5.63N,3.23W
1998-06-01,26.34,0.19,Abidjan,Côte D'Ivoire,5.63N,3.23W
1998-07-01,25.154,0.374,Abidjan,Côte D'Ivoire,5.63N,3.23W
1998-08-01,24.471,0.31,Abidjan,Côte D'Ivoire,5.63N,3.23W
1998-09-01,25.253,0.403,Abidjan,Côte D'Ivoire,5.63N,3.23W
1998-10-01,26.276999999999997,0.26,Abidjan,Côte D'Ivoire,5.63N,3.23W
1998-11-01,27.449,0.17600000000000002,Abidjan,Côte D'Ivoire,5.63N,3.23W
1998-12-01,27.039,0.395,Abidjan,Côte D'Ivoire,5.63N,3.23W
1999-01-01,27.456999999999997,0.322,Abidjan,Côte D'Ivoire,5.63N,3.23W
1999-02-01,27.889,0.418,Abidjan,Côte D'Ivoire,5.63N,3.23W
1999-03-01,28.48,0.17800000000000002,Abidjan,Côte D'Ivoire,5.63N,3.23W
1999-04-01,27.873,0.495,Abidjan,Côte D'Ivoire,5.63N,3.23W
1999-05-01,27.446,0.256,Abidjan,Côte D'Ivoire,5.63N,3.23W
1999-06-01,26.361,0.208,Abidjan,Côte D'Ivoire,5.63N,3.23W
1999-07-01,25.385,0.13699999999999998,Abidjan,Côte D'Ivoire,5.63N,3.23W
1999-08-01,24.933000000000003,0.21,Abidjan,Côte D'Ivoire,5.63N,3.23W
1999-09-01,24.840999999999998,0.348,Abidjan,Côte D'Ivoire,5.63N,3.23W
1999-10-01,25.539,0.309,Abidjan,Côte D'Ivoire,5.63N,3.23W
1999-11-01,26.901,0.312,Abidjan,Côte D'Ivoire,5.63N,3.23W
1999-12-01,27.25,0.45,Abidjan,Côte D'Ivoire,5.63N,3.23W
2000-01-01,27.293000000000006,0.331,Abidjan,Côte D'Ivoire,5.63N,3.23W
2000-02-01,27.685,0.267,Abidjan,Côte D'Ivoire,5.63N,3.23W
2000-03-01,29.061,0.224,Abidjan,Côte D'Ivoire,5.63N,3.23W
2000-04-01,28.162,0.478,Abidjan,Côte D'Ivoire,5.63N,3.23W
2000-05-01,27.547,0.509,Abidjan,Côte D'Ivoire,5.63N,3.23W
2000-06-01,25.812,0.231,Abidjan,Côte D'Ivoire,5.63N,3.23W
2000-07-01,24.87,0.41,Abidjan,Côte D'Ivoire,5.63N,3.23W
2000-08-01,24.884,0.922,Abidjan,Côte D'Ivoire,5.63N,3.23W
2000-09-01,25.405,0.956,Abidjan,Côte D'Ivoire,5.63N,3.23W
2000-10-01,26.074,0.341,Abidjan,Côte D'Ivoire,5.63N,3.23W
2000-11-01,27.315,0.232,Abidjan,Côte D'Ivoire,5.63N,3.23W
2000-12-01,26.929,0.331,Abidjan,Côte D'Ivoire,5.63N,3.23W
2001-01-01,26.92,1.032,Abidjan,Côte D'Ivoire,5.63N,3.23W
2001-02-01,28.234,0.477,Abidjan,Côte D'Ivoire,5.63N,3.23W
2001-03-01,28.706,0.426,Abidjan,Côte D'Ivoire,5.63N,3.23W
2001-04-01,27.701999999999998,0.58,Abidjan,Côte D'Ivoire,5.63N,3.23W
2001-05-01,27.653000000000002,0.228,Abidjan,Côte D'Ivoire,5.63N,3.23W
2001-06-01,25.94,0.236,Abidjan,Côte D'Ivoire,5.63N,3.23W
2001-07-01,24.840999999999998,0.425,Abidjan,Côte D'Ivoire,5.63N,3.23W
2001-08-01,24.28,0.544,Abidjan,Côte D'Ivoire,5.63N,3.23W
2001-09-01,24.796999999999997,0.348,Abidjan,Côte D'Ivoire,5.63N,3.23W
2001-10-01,26.278,0.747,Abidjan,Côte D'Ivoire,5.63N,3.23W
2001-11-01,27.374000000000002,0.465,Abidjan,Côte D'Ivoire,5.63N,3.23W
2001-12-01,27.598000000000003,0.7559999999999999,Abidjan,Côte D'Ivoire,5.63N,3.23W
2002-01-01,27.191999999999997,0.308,Abidjan,Côte D'Ivoire,5.63N,3.23W
2002-02-01,28.796,0.361,Abidjan,Côte D'Ivoire,5.63N,3.23W
2002-03-01,28.564,0.39,Abidjan,Côte D'Ivoire,5.63N,3.23W
2002-04-01,28.508000000000003,0.6759999999999999,Abidjan,Côte D'Ivoire,5.63N,3.23W
2002-05-01,27.721,0.124,Abidjan,Côte D'Ivoire,5.63N,3.23W
2002-06-01,25.972,0.213,Abidjan,Côte D'Ivoire,5.63N,3.23W
2002-07-01,25.054,0.183,Abidjan,Côte D'Ivoire,5.63N,3.23W
2002-08-01,24.58,0.253,Abidjan,Côte D'Ivoire,5.63N,3.23W
2002-09-01,25.26,0.261,Abidjan,Côte D'Ivoire,5.63N,3.23W
2002-10-01,26.076,0.284,Abidjan,Côte D'Ivoire,5.63N,3.23W
2002-11-01,27.281999999999996,0.362,Abidjan,Côte D'Ivoire,5.63N,3.23W
2002-12-01,27.087,0.514,Abidjan,Côte D'Ivoire,5.63N,3.23W
2003-01-01,27.59,0.477,Abidjan,Côte D'Ivoire,5.63N,3.23W
2003-02-01,28.863000000000003,0.379,Abidjan,Côte D'Ivoire,5.63N,3.23W
2003-03-01,28.98,0.383,Abidjan,Côte D'Ivoire,5.63N,3.23W
2003-04-01,28.169,0.282,Abidjan,Côte D'Ivoire,5.63N,3.23W
2003-05-01,27.91,0.247,Abidjan,Côte D'Ivoire,5.63N,3.23W
2003-06-01,25.993000000000002,0.471,Abidjan,Côte D'Ivoire,5.63N,3.23W
2003-07-01,25.221,0.234,Abidjan,Côte D'Ivoire,5.63N,3.23W
2003-08-01,24.88,0.32299999999999995,Abidjan,Côte D'Ivoire,5.63N,3.23W
2003-09-01,25.737,0.256,Abidjan,Côte D'Ivoire,5.63N,3.23W
2003-10-01,26.694000000000006,0.378,Abidjan,Côte D'Ivoire,5.63N,3.23W
2003-11-01,27.479,0.454,Abidjan,Côte D'Ivoire,5.63N,3.23W
2003-12-01,27.092,0.531,Abidjan,Côte D'Ivoire,5.63N,3.23W
2004-01-01,27.728,0.289,Abidjan,Côte D'Ivoire,5.63N,3.23W
2004-02-01,28.705,0.428,Abidjan,Côte D'Ivoire,5.63N,3.23W
2004-03-01,29.288,0.229,Abidjan,Côte D'Ivoire,5.63N,3.23W
2004-04-01,28.151999999999997,0.197,Abidjan,Côte D'Ivoire,5.63N,3.23W
2004-05-01,27.302,0.531,Abidjan,Côte D'Ivoire,5.63N,3.23W
2004-06-01,25.712,0.442,Abidjan,Côte D'Ivoire,5.63N,3.23W
2004-07-01,24.968000000000004,0.412,Abidjan,Côte D'Ivoire,5.63N,3.23W
2004-08-01,24.656,0.184,Abidjan,Côte D'Ivoire,5.63N,3.23W
2004-09-01,25.81,0.41,Abidjan,Côte D'Ivoire,5.63N,3.23W
2004-10-01,26.438,0.304,Abidjan,Côte D'Ivoire,5.63N,3.23W
2004-11-01,27.164,0.413,Abidjan,Côte D'Ivoire,5.63N,3.23W
2004-12-01,27.909000000000002,0.422,Abidjan,Côte D'Ivoire,5.63N,3.23W
2005-01-01,26.715,0.426,Abidjan,Côte D'Ivoire,5.63N,3.23W
2005-02-01,29.405,0.36,Abidjan,Côte D'Ivoire,5.63N,3.23W
2005-03-01,29.246,0.268,Abidjan,Côte D'Ivoire,5.63N,3.23W
2005-04-01,28.508000000000003,0.17,Abidjan,Côte D'Ivoire,5.63N,3.23W
2005-05-01,27.416,0.287,Abidjan,Côte D'Ivoire,5.63N,3.23W
2005-06-01,25.772,0.295,Abidjan,Côte D'Ivoire,5.63N,3.23W
2005-07-01,24.997,0.145,Abidjan,Côte D'Ivoire,5.63N,3.23W
2005-08-01,24.443,0.219,Abidjan,Côte D'Ivoire,5.63N,3.23W
2005-09-01,25.804,0.417,Abidjan,Côte D'Ivoire,5.63N,3.23W
2005-10-01,26.47,0.422,Abidjan,Côte D'Ivoire,5.63N,3.23W
2005-11-01,27.569000000000003,0.391,Abidjan,Côte D'Ivoire,5.63N,3.23W
2005-12-01,27.374000000000002,0.31,Abidjan,Côte D'Ivoire,5.63N,3.23W
2006-01-01,27.596,0.505,Abidjan,Côte D'Ivoire,5.63N,3.23W
2006-02-01,28.351999999999997,0.424,Abidjan,Côte D'Ivoire,5.63N,3.23W
2006-03-01,28.431,0.324,Abidjan,Côte D'Ivoire,5.63N,3.23W
2006-04-01,28.708,0.453,Abidjan,Côte D'Ivoire,5.63N,3.23W
2006-05-01,27.009,0.326,Abidjan,Côte D'Ivoire,5.63N,3.23W
2006-06-01,26.588,0.534,Abidjan,Côte D'Ivoire,5.63N,3.23W
2006-07-01,25.483,0.235,Abidjan,Côte D'Ivoire,5.63N,3.23W
2006-08-01,25.114,0.334,Abidjan,Côte D'Ivoire,5.63N,3.23W
2006-09-01,25.408,0.257,Abidjan,Côte D'Ivoire,5.63N,3.23W
2006-10-01,26.396,0.545,Abidjan,Côte D'Ivoire,5.63N,3.23W
2006-11-01,27.375,0.713,Abidjan,Côte D'Ivoire,5.63N,3.23W
2006-12-01,27.397,0.387,Abidjan,Côte D'Ivoire,5.63N,3.23W
2007-01-01,27.12,0.512,Abidjan,Côte D'Ivoire,5.63N,3.23W
2007-02-01,28.986,0.5870000000000001,Abidjan,Côte D'Ivoire,5.63N,3.23W
2007-03-01,29.106,0.44,Abidjan,Côte D'Ivoire,5.63N,3.23W
2007-04-01,28.334,0.203,Abidjan,Côte D'Ivoire,5.63N,3.23W
2007-05-01,27.702,0.153,Abidjan,Côte D'Ivoire,5.63N,3.23W
2007-06-01,26.134,0.279,Abidjan,Côte D'Ivoire,5.63N,3.23W
2007-07-01,25.416999999999998,0.154,Abidjan,Côte D'Ivoire,5.63N,3.23W
2007-08-01,25.004,0.194,Abidjan,Côte D'Ivoire,5.63N,3.23W
2007-09-01,25.605999999999998,0.34700000000000003,Abidjan,Côte D'Ivoire,5.63N,3.23W
2007-10-01,26.074,0.311,Abidjan,Côte D'Ivoire,5.63N,3.23W
2007-11-01,27.232,0.408,Abidjan,Côte D'Ivoire,5.63N,3.23W
2007-12-01,27.366999999999997,0.502,Abidjan,Côte D'Ivoire,5.63N,3.23W
2008-01-01,26.061,0.762,Abidjan,Côte D'Ivoire,5.63N,3.23W
2008-02-01,28.773000000000003,0.575,Abidjan,Côte D'Ivoire,5.63N,3.23W
2008-03-01,28.819000000000003,0.6809999999999999,Abidjan,Côte D'Ivoire,5.63N,3.23W
2008-04-01,28.156,0.14400000000000002,Abidjan,Côte D'Ivoire,5.63N,3.23W
2008-05-01,27.366,0.35,Abidjan,Côte D'Ivoire,5.63N,3.23W
2008-06-01,26.276,0.344,Abidjan,Côte D'Ivoire,5.63N,3.23W
2008-07-01,25.651999999999997,0.136,Abidjan,Côte D'Ivoire,5.63N,3.23W
2008-08-01,25.219,0.348,Abidjan,Côte D'Ivoire,5.63N,3.23W
2008-09-01,25.557,0.309,Abidjan,Côte D'Ivoire,5.63N,3.23W
2008-10-01,26.680999999999997,0.6759999999999999,Abidjan,Côte D'Ivoire,5.63N,3.23W
2008-11-01,27.302,0.265,Abidjan,Côte D'Ivoire,5.63N,3.23W
2008-12-01,27.471999999999998,0.369,Abidjan,Côte D'Ivoire,5.63N,3.23W
2009-01-01,26.912000000000006,0.353,Abidjan,Côte D'Ivoire,5.63N,3.23W
2009-02-01,28.224,0.5329999999999999,Abidjan,Côte D'Ivoire,5.63N,3.23W
2009-03-01,28.805,0.7190000000000001,Abidjan,Côte D'Ivoire,5.63N,3.23W
2009-04-01,28.000999999999998,0.349,Abidjan,Côte D'Ivoire,5.63N,3.23W
2009-05-01,27.766,0.183,Abidjan,Côte D'Ivoire,5.63N,3.23W
2009-06-01,26.655,0.408,Abidjan,Côte D'Ivoire,5.63N,3.23W
2009-07-01,25.436999999999998,0.279,Abidjan,Côte D'Ivoire,5.63N,3.23W
2009-08-01,24.945,0.227,Abidjan,Côte D'Ivoire,5.63N,3.23W
2009-09-01,25.568,0.215,Abidjan,Côte D'Ivoire,5.63N,3.23W
2009-10-01,26.354,0.568,Abidjan,Côte D'Ivoire,5.63N,3.23W
2009-11-01,27.497,0.413,Abidjan,Côte D'Ivoire,5.63N,3.23W
2009-12-01,27.62,0.412,Abidjan,Côte D'Ivoire,5.63N,3.23W
2010-01-01,28.270000000000003,0.161,Abidjan,Côte D'Ivoire,5.63N,3.23W
2010-02-01,29.261999999999997,0.445,Abidjan,Côte D'Ivoire,5.63N,3.23W
2010-03-01,29.596,0.555,Abidjan,Côte D'Ivoire,5.63N,3.23W
2010-04-01,29.068,0.28600000000000003,Abidjan,Côte D'Ivoire,5.63N,3.23W
2010-05-01,28.258000000000003,0.32299999999999995,Abidjan,Côte D'Ivoire,5.63N,3.23W
2010-06-01,26.683000000000003,0.378,Abidjan,Côte D'Ivoire,5.63N,3.23W
2010-07-01,25.589,0.302,Abidjan,Côte D'Ivoire,5.63N,3.23W
2010-08-01,25.4,0.252,Abidjan,Côte D'Ivoire,5.63N,3.23W
2010-09-01,25.71,0.338,Abidjan,Côte D'Ivoire,5.63N,3.23W
2010-10-01,26.397,0.484,Abidjan,Côte D'Ivoire,5.63N,3.23W
2010-11-01,27.446,0.25,Abidjan,Côte D'Ivoire,5.63N,3.23W
2010-12-01,27.666,0.253,Abidjan,Côte D'Ivoire,5.63N,3.23W
2011-01-01,27.360000000000007,0.304,Abidjan,Côte D'Ivoire,5.63N,3.23W
2011-02-01,28.295,0.124,Abidjan,Côte D'Ivoire,5.63N,3.23W
2011-03-01,28.922,0.306,Abidjan,Côte D'Ivoire,5.63N,3.23W
2011-04-01,28.754,0.4,Abidjan,Côte D'Ivoire,5.63N,3.23W
2011-05-01,27.809,0.376,Abidjan,Côte D'Ivoire,5.63N,3.23W
2011-06-01,26.427,0.34700000000000003,Abidjan,Côte D'Ivoire,5.63N,3.23W
2011-07-01,25.302,0.255,Abidjan,Côte D'Ivoire,5.63N,3.23W
2011-08-01,24.824,0.305,Abidjan,Côte D'Ivoire,5.63N,3.23W
2011-09-01,25.405,0.198,Abidjan,Côte D'Ivoire,5.63N,3.23W
2011-10-01,26.388,0.237,Abidjan,Côte D'Ivoire,5.63N,3.23W
2011-11-01,27.531,0.285,Abidjan,Côte D'Ivoire,5.63N,3.23W
2011-12-01,27.194000000000003,0.345,Abidjan,Côte D'Ivoire,5.63N,3.23W
2012-01-01,27.316999999999997,0.44,Abidjan,Côte D'Ivoire,5.63N,3.23W
2012-02-01,27.697,0.329,Abidjan,Côte D'Ivoire,5.63N,3.23W
2012-03-01,28.887,0.213,Abidjan,Côte D'Ivoire,5.63N,3.23W
2012-04-01,28.025,0.395,Abidjan,Côte D'Ivoire,5.63N,3.23W
2012-05-01,27.056,0.34700000000000003,Abidjan,Côte D'Ivoire,5.63N,3.23W
2012-06-01,26.101,0.388,Abidjan,Côte D'Ivoire,5.63N,3.23W
2012-07-01,24.989,0.461,Abidjan,Côte D'Ivoire,5.63N,3.23W
2012-08-01,24.656999999999996,0.321,Abidjan,Côte D'Ivoire,5.63N,3.23W
2012-09-01,25.793000000000003,0.401,Abidjan,Côte D'Ivoire,5.63N,3.23W
2012-10-01,26.511,1.526,Abidjan,Côte D'Ivoire,5.63N,3.23W
2012-11-01,27.386,0.394,Abidjan,Côte D'Ivoire,5.63N,3.23W
2012-12-01,26.776999999999997,0.528,Abidjan,Côte D'Ivoire,5.63N,3.23W
2013-01-01,27.750999999999998,0.856,Abidjan,Côte D'Ivoire,5.63N,3.23W
2013-02-01,29.021,0.467,Abidjan,Côte D'Ivoire,5.63N,3.23W
2013-03-01,29.129,0.306,Abidjan,Côte D'Ivoire,5.63N,3.23W
2013-04-01,28.625999999999998,0.219,Abidjan,Côte D'Ivoire,5.63N,3.23W
2013-05-01,27.652,0.16,Abidjan,Côte D'Ivoire,5.63N,3.23W
2013-06-01,26.156999999999996,0.245,Abidjan,Côte D'Ivoire,5.63N,3.23W
2013-07-01,24.951,0.221,Abidjan,Côte D'Ivoire,5.63N,3.23W
2013-08-01,24.541,0.3720000000000001,Abidjan,Côte D'Ivoire,5.63N,3.23W
2013-09-01,,,Abidjan,Côte D'Ivoire,5.63N,3.23W
1850-01-01,15.985999999999999,1.537,Addis Abeba,Ethiopia,8.84N,38.11E
1850-02-01,18.345,1.527,Addis Abeba,Ethiopia,8.84N,38.11E
1850-03-01,18.632,2.162,Addis Abeba,Ethiopia,8.84N,38.11E
1850-04-01,18.154,1.693,Addis Abeba,Ethiopia,8.84N,38.11E
1850-05-01,17.479999999999997,1.237,Addis Abeba,Ethiopia,8.84N,38.11E
1850-06-01,17.183,1.252,Addis Abeba,Ethiopia,8.84N,38.11E
1850-07-01,16.449,1.265,Addis Abeba,Ethiopia,8.84N,38.11E
1850-08-01,16.358,1.232,Addis Abeba,Ethiopia,8.84N,38.11E
1850-09-01,16.184,1.2,Addis Abeba,Ethiopia,8.84N,38.11E
1850-10-01,15.616,1.331,Addis Abeba,Ethiopia,8.84N,38.11E
1850-11-01,15.126,1.5730000000000002,Addis Abeba,Ethiopia,8.84N,38.11E
1850-12-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1851-01-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1851-02-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1851-03-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1851-04-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1851-05-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1851-06-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1851-07-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1851-08-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1851-09-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1851-10-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1851-11-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1851-12-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1852-01-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1852-02-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1852-03-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1852-04-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1852-05-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1852-06-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1852-07-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1852-08-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1852-09-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1852-10-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1852-11-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1852-12-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1853-01-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1853-02-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1853-03-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1853-04-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1853-05-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1853-06-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1853-07-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1853-08-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1853-09-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1853-10-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1853-11-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1853-12-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1854-01-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1854-02-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1854-03-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1854-04-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1854-05-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1854-06-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1854-07-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1854-08-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1854-09-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1854-10-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1854-11-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1854-12-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1855-01-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1855-02-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1855-03-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1855-04-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1855-05-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1855-06-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1855-07-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1855-08-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1855-09-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1855-10-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1855-11-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1855-12-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1856-01-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1856-02-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1856-03-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1856-04-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1856-05-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1856-06-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1856-07-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1856-08-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1856-09-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1856-10-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1856-11-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1856-12-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1857-01-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1857-02-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1857-03-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1857-04-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1857-05-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1857-06-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1857-07-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1857-08-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1857-09-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1857-10-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1857-11-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1857-12-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1858-01-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1858-02-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1858-03-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1858-04-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1858-05-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1858-06-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1858-07-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1858-08-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1858-09-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1858-10-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1858-11-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1858-12-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1859-01-01,17.338,1.624,Addis Abeba,Ethiopia,8.84N,38.11E
1859-02-01,17.918,1.4980000000000002,Addis Abeba,Ethiopia,8.84N,38.11E
1859-03-01,19.114,1.57,Addis Abeba,Ethiopia,8.84N,38.11E
1859-04-01,19.092,1.44,Addis Abeba,Ethiopia,8.84N,38.11E
1859-05-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1859-06-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1859-07-01,15.992,1.287,Addis Abeba,Ethiopia,8.84N,38.11E
1859-08-01,15.727,1.223,Addis Abeba,Ethiopia,8.84N,38.11E
1859-09-01,15.868000000000002,1.112,Addis Abeba,Ethiopia,8.84N,38.11E
1859-10-01,16.285999999999998,1.3259999999999998,Addis Abeba,Ethiopia,8.84N,38.11E
1859-11-01,15.928,1.359,Addis Abeba,Ethiopia,8.84N,38.11E
1859-12-01,15.965,1.643,Addis Abeba,Ethiopia,8.84N,38.11E
1860-01-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1860-02-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1860-03-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1860-04-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1860-05-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1860-06-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1860-07-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1860-08-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1860-09-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1860-10-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1860-11-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
1860-12-01,,,Addis Abeba,Ethiopia,8.84N,38.11E
